"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2531N","2545G","4.275293","4.306875","52.04924","52.04931"
"2531N","2533A","4.278652","4.306875","52.04931","52.05363"
"2531H","2531N","4.304412","4.306875","52.04931","52.05060"
"1066","2531N","4.306875","4.817704","52.04931","52.34028"
"2595","2611","4.334532","4.358423","52.01263","52.08087"
"2532C","2532E","4.295087","4.303933","52.04758","52.05276"
"2284","2532E","4.295087","4.313038","52.04115","52.04758"
"2511","2532E","4.295087","4.317539","52.04758","52.07851"
"2531G","2531X","4.297635","4.304220","52.05040","52.05649"
"2531G","2532C","4.303933","4.304220","52.05040","52.05276"
"2531G","2547","4.266762","4.304220","52.05040","52.06093"
"2531H","2564","4.258003","4.304412","52.05060","52.06811"
"2285","2531H","4.302551","4.304412","52.03807","52.05060"
"2531H","2562","4.281926","4.304412","52.05060","52.07473"
"2531H","2544E","4.250288","4.304412","52.04648","52.05060"
"2531X","2544E","4.250288","4.297635","52.04648","52.05649"
"2531P","2595","4.303440","4.334532","52.04921","52.08087"
"2531P","4.303440","5.091089","51.68121","5143","52.04921"
"2531J","2566","4.252308","4.301341","52.04746","52.08079"
"2531J","2547","4.266762","4.301341","52.04746","52.06093"
"2531J","2533V","4.289581","4.301341","52.04746","52.05027"
"2523","2533V","4.289581","4.319141","52.05027","52.05678"
"2523","2531J","4.301341","4.319141","52.04746","52.05678"
"2274","2531N","4.306875","4.350349","52.04931","52.07387"
"2531P","3087","4.303440","4.450622","51.89189","52.04921"
"2531P","2533S","4.286450","4.303440","52.04921","52.05539"
"2531P","4.303440","4284","5.008600","51.80003","52.04921"
"1066","2531R","4.307111","4.817704","52.05062","52.34028"
"2531R","2533A","4.278652","4.307111","52.05062","52.05363"
"2531P","2544J","4.258303","4.303440","52.04502","52.04921"
"2531P","2562","4.281926","4.303440","52.04921","52.07473"
"1118","2532E","4.295087","4.760595","52.04758","52.30665"
"2517","2531J","4.285609","4.301341","52.04746","52.08726"
"2285","2531J","4.301341","4.302551","52.03807","52.04746"
"2531J","3011","4.301341","4.487522","51.91868","52.04746"
"2281","2531J","4.301341","4.341449","52.04746","52.05724"
"2531H","2611","4.304412","4.358423","52.01263","52.05060"
"2532E","2544E","4.250288","4.295087","52.04648","52.04758"
"2512","2532E","4.295087","4.304762","52.04758","52.07346"
"2532E","2546X","4.277613","4.295087","52.04758","52.06074"
"2531R","2533H","4.290701","4.307111","52.04870","52.05062"
"2531R","4.307111","5.957225","52.05062","52.82541","8375"
"2531J","2572","4.293560","4.301341","52.04746","52.06443"
"2515","2531J","4.301341","4.321192","52.04746","52.07270"
"2515","2531H","4.304412","4.321192","52.05060","52.07270"
"2531H","3087","4.304412","4.450622","51.89189","52.05060"
"2515","3087","4.321192","4.450622","51.89189","52.07270"
"2281","2531H","4.304412","4.341449","52.05060","52.05724"
"2531H","2566","4.252308","4.304412","52.05060","52.08079"
"2531H","2533V","4.289581","4.304412","52.05027","52.05060"
"2531R","2572","4.293560","4.307111","52.05062","52.06443"
"2531R","2571","4.286918","4.307111","52.05062","52.06937"
"2281","2517","4.285609","4.341449","52.05724","52.08726"
"2531R","2531R","4.307111","4.307111","52.05062","52.05062"
"2531N","2595","4.306875","4.334532","52.04931","52.08087"
"2281","2531N","4.306875","4.341449","52.04931","52.05724"
"2282","2531H","4.304412","4.334647","52.05060","52.05190"
"2531H","2533S","4.286450","4.304412","52.05060","52.05539"
"2531H","2533B","4.284102","4.304412","52.04869","52.05060"
"2522","2531J","4.301341","4.327274","52.04746","52.06038"
"2531J","2531V","4.301341","4.301649","52.04746","52.05486"
"2274","2531J","4.301341","4.350349","52.04746","52.07387"
"2521","2531J","4.301341","4.318427","52.04746","52.06328"
"2531P","2533H","4.290701","4.303440","52.04870","52.04921"
"2284","2531P","4.303440","4.313038","52.04115","52.04921"
"2288","2531P","4.303440","4.337166","52.03277","52.04921"
"2281","2531P","4.303440","4.341449","52.04921","52.05724"
"2274","2532C","4.303933","4.350349","52.05276","52.07387"
"2531R","2545C","4.265949","4.307111","52.05062","52.05641"
"2288","3011","4.337166","4.487522","51.91868","52.03277"
"2523","2531P","4.303440","4.319141","52.04921","52.05678"
"2531J","2597","4.301341","4.313337","52.04746","52.10758"
"2531J","2533S","4.286450","4.301341","52.04746","52.05539"
"2531J","2544H","4.260587","4.301341","52.04580","52.04746"
"2531J","2533J","4.293881","4.301341","52.04746","52.05090"
"2288","2532C","4.303933","4.337166","52.03277","52.05276"
"2531P","2533G","4.289047","4.303440","52.04810","52.04921"
"2531P","2542K","4.263124","4.303440","52.03644","52.04921"
"2531P","2545H","4.282732","4.303440","52.04369","52.04921"
"2531J","2564","4.258003","4.301341","52.04746","52.06811"
"2517","2531H","4.285609","4.304412","52.05060","52.08726"
"2523","2531H","4.304412","4.319141","52.05060","52.05678"
"2513","2531R","4.302386","4.307111","52.05062","52.07880"
"2531J","2574","4.277853","4.301341","52.04746","52.06384"
"2531R","2533L","4.296128","4.307111","52.05062","52.05247"
"2525","2531N","4.303305","4.306875","52.04931","52.06238"
"2531N","2547","4.266762","4.306875","52.04931","52.06093"
"2291","2531N","4.277017","4.306875","52.01948","52.04931"
"2523","2531N","4.306875","4.319141","52.04931","52.05678"
"2531N","2541R","4.280996","4.306875","52.04303","52.04931"
"2531N","2533S","4.286450","4.306875","52.04931","52.05539"
"2533S","4.286450","5.957225","52.05539","52.82541","8375"
"2531N","4.306875","5.957225","52.04931","52.82541","8375"
"2525","2531H","4.303305","4.304412","52.05060","52.06238"
"2512","2531J","4.301341","4.304762","52.04746","52.07346"
"2531J","2541R","4.280996","4.301341","52.04303","52.04746"
"2531N","2562","4.281926","4.306875","52.04931","52.07473"
"2531R","2542J","4.258106","4.307111","52.03853","52.05062"
"2531P","2532C","4.303440","4.303933","52.04921","52.05276"
"2531P","4.303440","5.957225","52.04921","52.82541","8375"
"2531P","2597","4.303440","4.313337","52.04921","52.10758"
"2531H","4.304412","5.957225","52.05060","52.82541","8375"
"2531P","2611","4.303440","4.358423","52.01263","52.04921"
"2531H","2712","4.304412","4.502329","52.04909","52.05060"
"2545G","2712","4.275293","4.502329","52.04909","52.04924"
"2531H","4.304412","5.091089","51.68121","5143","52.05060"
"2515","2531R","4.307111","4.321192","52.05062","52.07270"
"2288","2531G","4.304220","4.337166","52.03277","52.05040"
"2531G","4.304220","4284","5.008600","51.80003","52.05040"
"2531G","2545G","4.275293","4.304220","52.04924","52.05040"
"2531P","2531P","4.303440","4.303440","52.04921","52.04921"
"2531P","2541R","4.280996","4.303440","52.04303","52.04921"
"2531P","2533L","4.296128","4.303440","52.04921","52.05247"
"2531P","2712","4.303440","4.502329","52.04909","52.04921"
"2547","2712","4.266762","4.502329","52.04909","52.06093"
"2531N","3087","4.306875","4.450622","51.89189","52.04931"
"2531P","2531X","4.297635","4.303440","52.04921","52.05649"
"2531R","2596","4.307111","4.319509","52.05062","52.09274"
"1312","2531R","4.307111","5.189835","52.05062","52.37587"
"2532E","2545N","4.278895","4.295087","52.04758","52.04789"
"2495","2532E","4.295087","4.359042","52.04758","52.05549"
"2495","2544E","4.250288","4.359042","52.04648","52.05549"
"2532E","2533B","4.284102","4.295087","52.04758","52.04869"
"2532E","2548","4.290399","4.295087","52.02944","52.04758"
"2517","2531N","4.285609","4.306875","52.04931","52.08726"
"2531N","2533J","4.293881","4.306875","52.04931","52.05090"
"2531N","2531T","4.302155","4.306875","52.04931","52.05367"
"2531R","2544H","4.260587","4.307111","52.04580","52.05062"
"2531G","2533J","4.293881","4.304220","52.05040","52.05090"
"2523","2533J","4.293881","4.319141","52.05090","52.05678"
"2523","2531G","4.304220","4.319141","52.05040","52.05678"
"2531G","2562","4.281926","4.304220","52.05040","52.07473"
"2531G","2574","4.277853","4.304220","52.05040","52.06384"
"2533J","2574","4.277853","4.293881","52.05090","52.06384"
"2511","2531N","4.306875","4.317539","52.04931","52.07851"
"2531N","2542J","4.258106","4.306875","52.03853","52.04931"
"2531N","3013","4.306875","4.469669","51.92432","52.04931"
"2531N","2533H","4.290701","4.306875","52.04870","52.04931"
"2282","2531R","4.307111","4.334647","52.05062","52.05190"
"2531N","2566","4.252308","4.306875","52.04931","52.08079"
"2531H","2541R","4.280996","4.304412","52.04303","52.05060"
"2513","2541R","4.280996","4.302386","52.04303","52.07880"
"2513","2531H","4.302386","4.304412","52.05060","52.07880"
"2532C","2671","4.208966","4.303933","51.99332","52.05276"
"2574","2595","4.277853","4.334532","52.06384","52.08087"
"2531N","2532C","4.303933","4.306875","52.04931","52.05276"
"2513","2531J","4.301341","4.302386","52.04746","52.07880"
"2513","2574","4.277853","4.302386","52.06384","52.07880"
"2531N","4.306875","5.091089","51.68121","5143","52.04931"
"2531X","4.297635","5.091089","51.68121","5143","52.05649"
"2512","2531N","4.304762","4.306875","52.04931","52.07346"
"2531N","2531P","4.303440","4.306875","52.04921","52.04931"
"2515","2533E","4.293278","4.321192","52.05278","52.07270"
"2531H","2533E","4.293278","4.304412","52.05060","52.05278"
"2531N","2544H","4.260587","4.306875","52.04580","52.04931"
"2531P","2544H","4.260587","4.303440","52.04580","52.04921"
"2547","2574","4.266762","4.277853","52.06093","52.06384"
"2531G","3072","4.304220","4.489101","51.90211","52.05040"
"2511","2531G","4.304220","4.317539","52.05040","52.07851"
"2495","2532C","4.303933","4.359042","52.05276","52.05549"
"2531J","2544E","4.250288","4.301341","52.04648","52.04746"
"2274","2544E","4.250288","4.350349","52.04648","52.07387"
"2531J","3522","4.301341","5.114623","52.04746","52.07280"
"2531H","2597","4.304412","4.313337","52.05060","52.10758"
"2516","2532E","4.295087","4.338401","52.04758","52.06783"
"2532E","2545C","4.265949","4.295087","52.04758","52.05641"
"2532E","2545G","4.275293","4.295087","52.04758","52.04924"
"2531R","2545A","4.263082","4.307111","52.05062","52.05302"
"2512","2531H","4.304412","4.304762","52.05060","52.07346"
"2532C","2533C","4.293283","4.303933","52.04874","52.05276"
"2531P","2596","4.303440","4.319509","52.04921","52.09274"
"1066","2521","4.318427","4.817704","52.06328","52.34028"
"2531P","2544E","4.250288","4.303440","52.04648","52.04921"
"2524","3011","4.313358","4.487522","51.91868","52.05296"
"2285","2524","4.302551","4.313358","52.03807","52.05296"
"2284","2524","4.313038","4.313358","52.04115","52.05296"
"2531J","2533B","4.284102","4.301341","52.04746","52.04869"
"1312","2531J","4.301341","5.189835","52.04746","52.37587"
"2531P","2545A","4.263082","4.303440","52.04921","52.05302"
"2522","2531P","4.303440","4.327274","52.04921","52.06038"
"2531P","2545J","4.273905","4.303440","52.04921","52.05018"
"2531H","2533J","4.293881","4.304412","52.05060","52.05090"
"2531J","3013","4.301341","4.469669","51.92432","52.04746"
"2531H","2533L","4.296128","4.304412","52.05060","52.05247"
"2531H","2595","4.304412","4.334532","52.05060","52.08087"
"2531G","2611","4.304220","4.358423","52.01263","52.05040"
"2291","2531G","4.277017","4.304220","52.01948","52.05040"
"2531G","2541R","4.280996","4.304220","52.04303","52.05040"
"2531R","2544C","4.253386","4.307111","52.04675","52.05062"
"2531P","2573","4.284134","4.303440","52.04921","52.06537"
"2285","2573","4.284134","4.302551","52.03807","52.06537"
"2531G","3522","4.304220","5.114623","52.05040","52.07280"
"2545G","3522","4.275293","5.114623","52.04924","52.07280"
"2532E","2547","4.266762","4.295087","52.04758","52.06093"
"2523","2542J","4.258106","4.319141","52.03853","52.05678"
"2531H","2531V","4.301649","4.304412","52.05060","52.05486"
"2288","2611","4.337166","4.358423","52.01263","52.03277"
"1066","2531J","4.301341","4.817704","52.04746","52.34028"
"1066","2511","4.317539","4.817704","52.07851","52.34028"
"2531N","2573","4.284134","4.306875","52.04931","52.06537"
"2517","2523","4.285609","4.319141","52.05678","52.08726"
"1312","2531P","4.303440","5.189835","52.04921","52.37587"
"1312","2547","4.266762","5.189835","52.06093","52.37587"
"2531P","2533A","4.278652","4.303440","52.04921","52.05363"
"2274","2531P","4.303440","4.350349","52.04921","52.07387"
"2524","2531H","4.304412","4.313358","52.05060","52.05296"
"2531P","2566","4.252308","4.303440","52.04921","52.08079"
"2531P","2531T","4.302155","4.303440","52.04921","52.05367"
"2532C","2545H","4.282732","4.303933","52.04369","52.05276"
"2516","2531H","4.304412","4.338401","52.05060","52.06783"
"2531H","2533A","4.278652","4.304412","52.05060","52.05363"
"2596","3013","4.319509","4.469669","51.92432","52.09274"
"2532E","2533A","4.278652","4.295087","52.04758","52.05363"
"2532E","2533C","4.293283","4.295087","52.04758","52.04874"
"2531H","3011","4.304412","4.487522","51.91868","52.05060"
"2531J","4.301341","4284","5.008600","51.80003","52.04746"
"2531J","4.301341","5.091089","51.68121","5143","52.04746"
"2531J","2562","4.281926","4.301341","52.04746","52.07473"
"2532C","2542K","4.263124","4.303933","52.03644","52.05276"
"2531G","4.304220","5.957225","52.05040","52.82541","8375"
"2531G","2544C","4.253386","4.304220","52.04675","52.05040"
"2532E","2533L","4.295087","4.296128","52.04758","52.05247"
"2333","2532E","4.295087","4.468049","52.04758","52.16816"
"2516","2531R","4.307111","4.338401","52.05062","52.06783"
"2286","2531G","4.304220","4.315525","52.02374","52.05040"
"2286","2531H","4.304412","4.315525","52.02374","52.05060"
"2285","2531G","4.302551","4.304220","52.03807","52.05040"
"2281","2531G","4.304220","4.341449","52.05040","52.05724"
"2289","2532C","4.303933","4.348908","52.03719","52.05276"
"2532C","2545N","4.278895","4.303933","52.04789","52.05276"
"2532E","2595","4.295087","4.334532","52.04758","52.08087"
"2531J","2571","4.286918","4.301341","52.04746","52.06937"
"2531R","2533C","4.293283","4.307111","52.04874","52.05062"
"2532C","2571","4.286918","4.303933","52.05276","52.06937"
"2531X","2533B","4.284102","4.297635","52.04869","52.05649"
"2285","2531N","4.302551","4.306875","52.03807","52.04931"
"2531P","2571","4.286918","4.303440","52.04921","52.06937"
"2531H","4.304412","4284","5.008600","51.80003","52.05060"
"2531X","2532E","4.295087","4.297635","52.04758","52.05649"
"2532E","2571","4.286918","4.295087","52.04758","52.06937"
"2316","2532C","4.303933","4.496156","52.05276","52.16847"
"2289","2516","4.338401","4.348908","52.03719","52.06783"
"2284","2516","4.313038","4.338401","52.04115","52.06783"
"2532E","2533H","4.290701","4.295087","52.04758","52.04870"
"2532C","2574","4.277853","4.303933","52.05276","52.06384"
"2288","2531N","4.306875","4.337166","52.03277","52.04931"
"2531N","3072","4.306875","4.489101","51.90211","52.04931"
"2531J","2533H","4.290701","4.301341","52.04746","52.04870"
"2531G","2531V","4.301649","4.304220","52.05040","52.05486"
"2531H","2573","4.284134","4.304412","52.05060","52.06537"
"2573","2574","4.277853","4.284134","52.06384","52.06537"
"2562","3011","4.281926","4.487522","51.91868","52.07473"
"2531N","4.306875","4284","5.008600","51.80003","52.04931"
"2531N","3011","4.306875","4.487522","51.91868","52.04931"
"2512","2532C","4.303933","4.304762","52.05276","52.07346"
"2513","2564","4.258003","4.302386","52.06811","52.07880"
"2531R","2545X","4.267176","4.307111","52.05007","52.05062"
"2522","2531N","4.306875","4.327274","52.04931","52.06038"
"2531R","2531T","4.302155","4.307111","52.05062","52.05367"
"2281","4.341449","4284","5.008600","51.80003","52.05724"
"2531H","2532E","4.295087","4.304412","52.04758","52.05060"
"2531N","3522","4.306875","5.114623","52.04931","52.07280"
"2513","2531P","4.302386","4.303440","52.04921","52.07880"
"2531J","2542J","4.258106","4.301341","52.03853","52.04746"
"2523","3011","4.319141","4.487522","51.91868","52.05678"
"2521","2712","4.318427","4.502329","52.04909","52.06328"
"2282","2531J","4.301341","4.334647","52.04746","52.05190"
"2525","2532C","4.303305","4.303933","52.05276","52.06238"
"2531H","2544C","4.253386","4.304412","52.04675","52.05060"
"2512","2712","4.304762","4.502329","52.04909","52.07346"
"2532C","2595","4.303933","4.334532","52.05276","52.08087"
"2532C","2533B","4.284102","4.303933","52.04869","52.05276"
"2531P","2533V","4.289581","4.303440","52.04921","52.05027"
"2531T","2533V","4.289581","4.302155","52.05027","52.05367"
"2531N","2542K","4.263124","4.306875","52.03644","52.04931"
"2545G","2574","4.275293","4.277853","52.04924","52.06384"
"2513","2531N","4.302386","4.306875","52.04931","52.07880"
"2532C","2676","4.212476","4.303933","51.95702","52.05276"
"2515","2533G","4.289047","4.321192","52.04810","52.07270"
"2531R","2533G","4.289047","4.307111","52.04810","52.05062"
"2531N","2596","4.306875","4.319509","52.04931","52.09274"
"2596","2611","4.319509","4.358423","52.01263","52.09274"
